mz,int
875.3633719210534,6.243229171559182e-05
875.3653731648038,0.00011013540192385677
875.3673744085543,0.00018552472330132208
875.3693756523048,0.00029842418376749627
875.3713768960553,0.0004583780102478264
875.3733781398057,0.0006723125612198366
875.3753793835562,0.0009416217943674965
875.3773806273066,0.001259330507066484
875.379381871057,0.0016082775362785636
875.3813831148076,0.0019612836350343375
875.383384358558,0.0022839049255909457
875.3853856023085,0.0025396501835376934
875.3873868460589,0.0026966717137437406
875.3893880898094,0.0027342648618034213
875.3913893335598,0.00264735029182778
875.3933905773102,0.002447600617933238
875.3953918210608,0.0021608667434835876
875.3973930648112,0.0018216865828278872
875.3993943085617,0.0014664846286701887
875.4013955523121,0.0011272999158569625
875.4033967960626,0.000827483692942731
875.405398039813,0.000580012446490109
875.4073992835636,0.00038821557578141763
875.409400527314,0.0002481225466197399
875.4114017710644,0.00015143176246410164
875.4134030148149,8.825209488973311e-05
875.4154042585653,4.911228938654367e-05
875.4174055023158,2.6098301296208143e-05
875.4194067460662,1.3243140512899517e-05
875.4214079898168,6.416913483236118e-06
875.4234092335672,2.969050480932163e-06
875.4254104773177,1.3117918141226756e-06
875.4274117210681,5.534366426624844e-07
875.4294129648185,2.2295964821668013e-07
875.431414208569,8.577084563171156e-08
875.4334154523195,3.1507058203930584e-08
875.43541669607,1.105173412333167e-08
875.4374179398204,3.7017498400417396e-09
875.4394191835709,3.5724629738302584e-10
